,date,air_temp_celsius_avg,air_temp_celsius_max,air_temp_celsius_min,drybulb_temp_celsius_avg,drybulb_temp_celsius_max,drybulb_temp_celsius_min,dew_point_celsius_avg,dew_point_celsius_min,solar_radiation_avg,vpd_kpa_avg,vpd_kpa_min,percent_humidity_avg,percent_humidity_max,percent_humidity_min,precipitation_mm,leaf_wetness_min,leaf_wetness_min2,leaf_wetness_min3,wind_speed_ms_avg,wind_speed_ms_max,wind_speed_max_ms_max,solar_panel_mv_last,battery_mv_last,5te_battery_voltage_mv_last,et0_mm_daily,contapre
3038,2021-10-05 15:00:00,14.43,15.27,13.81,18.1,21.4,16.2,10.7,10.1,302,0.34,0.25,78.75,83.68,71.38,0.0,0.0,60.0,0.0,2.0,2.8,5.4,9816,6753,,,0
3039,2021-10-05 16:00:00,13.53,14.06,13.3,14.6,16.2,14.0,10.7,10.6,109,0.24,0.21,83.76,86.05,80.74,0.0,0.0,60.0,0.0,1.7,2.8,5.0,9188,6744,,,0
3040,2021-10-05 17:00:00,13.63,14.31,13.13,14.3,15.4,13.7,10.3,9.7,156,0.29,0.21,80.73,85.73,75.07,0.0,0.0,60.0,0.0,1.8,2.1,5.1,9058,6741,,,0
3041,2021-10-05 18:00:00,13.7,13.83,13.53,13.8,14.3,13.3,9.7,9.5,94,0.34,0.3,77.51,80.58,75.84,0.0,0.0,60.0,0.0,2.6,3.8,5.8,7357,6727,,,0
3042,2021-10-05 19:00:00,12.37,13.26,11.67,12.0,12.9,11.4,9.3,9.1,5,0.25,0.15,82.32,88.38,77.22,0.0,0.0,60.0,0.0,3.4,4.0,7.8,0,6508,,,0
3043,2021-10-05 20:00:00,11.57,11.74,11.43,10.9,11.3,10.7,9.9,9.6,0,0.13,0.09,90.01,93.05,87.14,0.0,0.0,60.0,0.0,2.6,3.2,6.1,0,6499,,,0
3044,2021-10-05 21:00:00,10.56,11.48,9.66,10.1,10.7,9.4,9.9,8.8,0,0.04,0.0,96.27,99.99,91.0,0.0,55.0,60.0,60.0,2.2,3.6,6.7,0,6499,,,0
3045,2021-10-05 22:00:00,9.23,9.35,9.13,9.1,9.3,9.1,8.8,8.5,0,0.02,0.0,97.81,99.99,95.12,0.0,60.0,60.0,60.0,1.3,2.2,4.1,0,6491,,,0
3046,2021-10-05 23:00:00,9.45,9.67,9.28,9.4,9.5,9.3,9.1,8.6,0,0.02,0.0,97.99,100.0,93.51,0.0,60.0,60.0,60.0,0.9,1.3,2.7,0,6479,,,0
3047,2021-10-06 00:00:00,9.74,10.08,9.36,9.4,9.6,9.2,8.4,7.2,0,0.08,0.0,92.4,99.99,83.62,0.0,60.0,60.0,60.0,1.0,1.6,3.8,0,6482,,1.1,0
3048,2021-10-06 01:00:00,9.7,10.0,9.36,8.9,9.2,8.5,6.5,5.7,0,0.22,0.14,81.19,87.5,75.66,0.0,60.0,60.0,60.0,1.2,1.8,3.9,0,6471,,,0
3049,2021-10-06 02:00:00,9.22,9.52,9.09,8.4,8.5,8.3,5.8,5.0,0,0.23,0.19,79.55,83.29,74.05,0.0,60.0,60.0,60.0,1.0,1.4,3.0,0,6468,,,0
3050,2021-10-06 03:00:00,7.43,8.74,5.9,7.3,7.8,7.0,5.6,4.3,0,0.11,0.0,88.92,99.11,73.82,0.0,60.0,60.0,60.0,0.7,2.2,5.0,0,6457,,,0
3051,2021-10-06 04:00:00,8.36,8.98,7.94,7.5,7.8,7.3,3.7,3.0,0,0.29,0.22,72.93,78.85,66.39,0.0,60.0,60.0,60.0,1.3,2.4,5.7,0,6442,,,0
3052,2021-10-06 05:00:00,7.47,7.77,7.13,7.4,7.7,7.2,5.0,4.5,0,0.15,0.13,84.82,87.17,79.87,0.0,60.0,60.0,60.0,0.7,1.2,2.0,0,6437,,,0
3053,2021-10-06 06:00:00,7.57,7.83,7.41,7.8,8.0,7.7,5.6,5.3,0,0.12,0.11,87.73,89.27,84.16,0.0,60.0,60.0,60.0,0.6,0.9,1.8,0,6428,,,0
3054,2021-10-06 07:00:00,7.73,8.13,7.0,7.8,8.1,7.1,5.6,4.6,0,0.13,0.0,87.32,100.0,79.0,0.0,60.0,60.0,60.0,1.2,2.4,4.5,0,6422,,,0
3055,2021-10-06 08:00:00,6.55,6.78,6.17,7.0,7.2,6.9,6.4,6.1,0,0.0,0.0,99.91,99.98,99.88,0.0,60.0,60.0,60.0,0.4,1.0,2.2,1428,6420,,,0
3056,2021-10-06 09:00:00,6.94,7.58,6.52,7.5,8.2,7.1,6.8,6.5,28,0.0,0.0,99.93,99.99,99.88,0.0,60.0,60.0,60.0,0.4,0.9,1.4,6897,6622,,,0
3057,2021-10-06 10:00:00,8.16,9.56,7.83,8.8,10.4,8.4,7.7,7.4,114,0.02,0.0,97.49,100.0,89.5,0.0,60.0,60.0,60.0,0.6,1.0,2.3,10204,6776,,,0
3058,2021-10-06 11:00:00,10.13,11.23,9.6,11.5,13.5,10.8,6.7,5.0,253,0.24,0.16,79.77,86.62,68.68,0.0,60.0,60.0,60.0,0.9,1.2,3.6,9461,6750,,,0
3059,2021-10-06 12:00:00,11.21,11.74,10.82,13.7,15.3,12.7,3.5,1.7,296,0.53,0.4,59.6,69.26,52.95,0.0,50.0,60.0,60.0,1.6,2.3,4.4,9619,6744,,,0
3060,2021-10-06 13:00:00,11.05,12.31,8.45,14.3,16.3,10.5,3.6,2.4,312,0.51,0.15,61.5,85.75,51.68,0.0,0.0,60.0,60.0,1.5,2.8,5.1,6921,6684,,,0
3061,2021-10-06 14:00:00,9.52,10.53,8.26,12.7,16.2,9.8,7.0,5.9,315,0.17,0.07,85.25,93.88,76.4,0.0,60.0,60.0,60.0,0.7,1.2,2.6,10333,6767,,,0
3062,2021-10-06 15:00:00,11.43,12.58,10.79,15.4,18.5,13.9,5.3,4.1,333,0.44,0.21,66.94,83.36,61.7,0.0,60.0,60.0,60.0,1.1,2.1,4.1,10036,6764,,,0
3063,2021-10-06 16:00:00,11.76,12.99,10.8,16.7,18.7,14.4,4.8,4.3,478,0.5,0.42,62.94,67.8,57.21,0.0,60.0,60.0,60.0,1.0,1.5,3.0,10027,6756,,,0
3064,2021-10-06 17:00:00,10.91,11.99,10.04,14.2,18.4,12.0,5.0,3.3,178,0.42,0.25,67.67,80.11,58.8,0.0,60.0,60.0,60.0,0.6,1.2,2.5,9768,6756,,,0
3065,2021-10-06 18:00:00,10.84,11.29,10.44,12.3,13.3,11.2,5.6,4.8,131,0.38,0.3,70.38,76.21,65.36,0.0,60.0,60.0,60.0,0.5,1.0,2.1,4721,6699,,,0
3066,2021-10-06 19:00:00,9.87,10.41,9.28,10.3,11.0,9.7,5.6,4.0,15,0.29,0.2,75.39,82.69,65.16,0.0,60.0,60.0,60.0,0.6,1.0,2.5,0,6522,,,0
3067,2021-10-06 20:00:00,8.93,9.24,8.74,9.5,9.8,9.0,6.0,5.0,0,0.19,0.08,82.72,92.22,77.14,0.0,60.0,60.0,60.0,0.4,1.0,1.9,0,6516,,,0
3068,2021-10-06 21:00:00,8.58,8.68,8.5,8.7,8.9,8.6,5.0,4.7,0,0.23,0.22,78.59,79.75,77.14,0.0,60.0,60.0,60.0,0.9,1.1,2.8,0,6502,,,0
3069,2021-10-06 22:00:00,8.6,8.67,8.54,8.6,8.7,8.6,5.2,4.9,0,0.22,0.19,79.69,82.06,77.67,0.0,60.0,60.0,60.0,0.8,1.1,2.2,0,6502,,,0
3070,2021-10-06 23:00:00,8.27,8.57,8.06,8.5,8.7,8.4,5.8,5.0,0,0.16,0.12,85.11,88.92,78.58,0.0,60.0,60.0,60.0,0.3,0.9,1.5,0,6496,,,0
3071,2021-10-07 00:00:00,7.75,8.23,7.51,8.3,8.5,8.2,7.3,6.1,0,0.02,0.0,97.37,99.99,88.43,0.0,60.0,60.0,60.0,0.4,1.1,2.5,0,6494,,1.2,0
3072,2021-10-07 01:00:00,7.55,7.64,7.5,8.4,8.5,8.4,7.5,7.4,0,0.0,0.0,99.95,99.98,99.93,0.0,60.0,60.0,60.0,0.0,0.3,1.3,0,6485,,,0
3073,2021-10-07 02:00:00,7.65,7.71,7.58,8.5,8.7,8.5,7.5,7.5,0,0.0,0.0,99.89,99.94,99.88,0.0,60.0,60.0,60.0,0.2,0.5,1.1,0,6485,,,0
3074,2021-10-07 03:00:00,7.6,7.67,7.51,8.5,8.6,8.5,7.5,7.4,0,0.0,0.0,99.89,99.92,99.87,0.0,60.0,60.0,60.0,0.0,0.3,1.2,0,6474,,,0
3075,2021-10-07 04:00:00,7.5,7.59,7.42,8.5,8.6,8.5,7.4,7.4,0,0.0,0.0,99.87,99.9,99.87,0.0,60.0,60.0,60.0,0.0,0.0,0.7,0,6468,,,0
3076,2021-10-07 05:00:00,7.54,7.63,7.41,8.4,8.5,8.4,7.4,7.3,0,0.0,0.0,99.88,99.93,99.86,0.0,60.0,60.0,60.0,0.0,0.3,0.6,0,6459,,,0
3077,2021-10-07 06:00:00,7.31,7.52,7.09,8.2,8.5,8.0,7.2,7.0,0,0.0,0.0,99.86,99.88,99.86,0.0,60.0,60.0,60.0,0.0,0.1,0.5,0,6434,,,0
3078,2021-10-07 07:00:00,7.25,7.33,7.19,8.2,8.3,8.2,7.1,7.1,0,0.0,0.0,99.84,99.86,99.83,0.0,60.0,60.0,60.0,0.1,0.5,1.2,0,6431,,,0
3079,2021-10-07 08:00:00,7.07,7.18,6.84,8.1,8.3,7.9,7.0,6.8,0,0.0,0.0,99.82,99.83,99.82,0.0,60.0,60.0,60.0,0.1,0.4,1.1,1471,6422,,,0
3080,2021-10-07 09:00:00,7.43,7.7,7.17,8.6,9.1,8.3,7.3,7.1,38,0.0,0.0,99.83,99.85,99.82,0.0,60.0,60.0,60.0,0.1,0.3,0.8,6901,6645,,,0
3081,2021-10-07 10:00:00,8.82,9.71,7.6,9.9,10.8,8.7,7.8,6.8,234,0.06,0.0,94.1,99.99,82.77,0.0,60.0,60.0,60.0,0.6,1.3,2.4,10122,6756,,,0
3082,2021-10-07 11:00:00,10.37,11.11,9.69,11.9,13.1,11.3,6.3,5.8,332,0.29,0.23,76.48,80.79,71.19,0.0,60.0,60.0,60.0,1.9,2.6,4.2,6978,6719,,,0
3083,2021-10-07 12:00:00,10.12,10.48,9.84,11.8,12.7,11.3,6.1,5.9,222,0.28,0.25,76.41,79.36,74.64,0.0,40.0,60.0,60.0,2.0,2.4,4.4,9547,6753,,,0
3084,2021-10-07 13:00:00,11.38,12.42,10.07,15.8,18.8,11.5,5.8,5.1,506,0.41,0.25,69.28,79.62,63.32,0.0,0.0,60.0,55.0,2.2,3.1,7.6,10012,6759,,,0
3085,2021-10-07 14:00:00,12.02,12.53,11.22,16.4,17.3,14.7,5.0,4.3,440,0.52,0.44,62.68,66.51,58.88,0.0,0.0,60.0,0.0,2.4,2.8,6.7,9983,6759,,,0
3086,2021-10-07 15:00:00,12.3,12.83,11.94,15.6,17.8,14.1,4.8,4.2,353,0.56,0.49,60.62,64.45,56.77,0.0,0.0,60.0,0.0,2.6,3.4,6.9,10156,6764,,,0
3087,2021-10-07 16:00:00,12.13,12.93,11.59,15.9,18.6,13.0,5.0,4.6,283,0.53,0.48,62.1,64.47,58.37,0.0,0.0,60.0,0.0,2.9,3.6,7.2,9241,6750,,,0
3088,2021-10-07 17:00:00,12.23,12.66,11.75,14.2,15.8,12.9,4.0,3.0,311,0.59,0.55,57.66,61.28,52.93,0.0,0.0,60.0,0.0,2.8,3.4,7.2,10084,6764,,,0
3089,2021-10-07 18:00:00,11.57,11.99,11.1,12.8,13.6,11.5,5.3,4.9,217,0.46,0.42,65.84,68.34,61.97,0.0,0.0,60.0,0.0,2.9,3.9,7.2,4515,6693,,,0
3090,2021-10-07 19:00:00,10.84,11.11,10.64,10.7,11.3,10.2,5.5,5.3,7,0.38,0.38,69.77,70.7,68.22,0.0,0.0,60.0,0.0,2.0,2.5,6.4,0,6519,,,0
3091,2021-10-07 20:00:00,10.36,10.51,10.2,9.8,10.1,9.7,5.6,5.3,0,0.33,0.32,72.65,73.81,70.54,0.0,0.0,60.0,0.0,2.4,3.0,6.0,0,6516,,,0
3092,2021-10-07 21:00:00,10.06,10.18,9.96,9.5,9.7,9.5,5.7,5.6,0,0.3,0.29,74.64,75.57,73.76,0.0,0.0,60.0,0.0,2.3,2.7,5.1,0,6508,,,0
3093,2021-10-07 22:00:00,9.7,10.01,9.47,9.3,9.5,9.2,5.7,5.4,0,0.27,0.24,76.71,79.25,73.99,0.0,0.0,60.0,0.0,2.4,3.0,5.1,0,6505,,,0
3094,2021-10-07 23:00:00,9.45,9.53,9.37,9.0,9.1,9.0,5.9,5.8,0,0.24,0.24,78.84,79.32,78.23,0.0,0.0,60.0,0.0,2.3,2.6,4.9,0,6502,,,0
3095,2021-10-08 00:00:00,9.0,9.25,8.87,8.6,8.9,8.3,5.8,5.7,0,0.21,0.2,80.89,81.88,79.87,0.0,0.0,60.0,0.0,2.3,2.7,4.4,0,6499,,1.4,0
3096,2021-10-08 01:00:00,8.44,8.67,8.16,7.7,8.1,7.5,5.6,5.6,0,0.18,0.16,82.92,84.57,81.54,0.0,0.0,60.0,0.0,2.3,2.6,5.5,0,6494,,,0
3097,2021-10-08 02:00:00,7.42,8.09,6.72,7.0,7.4,6.5,5.7,5.5,0,0.1,0.04,89.33,95.14,85.12,0.0,0.0,60.0,30.0,0.6,1.9,4.7,0,6488,,,0
3098,2021-10-08 03:00:00,7.27,7.58,6.82,6.6,6.8,6.5,5.7,5.6,0,0.09,0.06,90.43,93.87,88.06,0.0,0.0,60.0,60.0,0.6,1.3,3.0,0,6468,,,0
3099,2021-10-08 04:00:00,6.84,7.31,5.67,6.7,7.0,6.2,5.6,5.3,0,0.07,0.01,92.11,98.07,89.12,0.0,10.0,60.0,60.0,0.3,0.9,2.1,0,6471,,,0
3100,2021-10-08 05:00:00,4.67,5.49,4.09,5.5,6.0,5.2,4.6,4.0,0,0.0,0.0,99.82,99.97,99.28,0.0,60.0,60.0,60.0,0.1,0.4,0.9,0,6454,,,0
3101,2021-10-08 06:00:00,4.41,5.82,3.86,5.6,6.4,5.1,4.3,3.8,0,0.0,0.0,99.86,99.88,99.84,0.0,35.0,60.0,60.0,0.0,0.1,0.7,0,6434,,,0
3102,2021-10-08 07:00:00,7.21,7.45,6.67,7.1,7.3,6.8,7.1,6.6,0,0.0,0.0,99.96,100.0,99.86,0.0,45.0,60.0,60.0,1.3,1.7,3.1,0,6417,,,0
3103,2021-10-08 08:00:00,7.59,7.73,7.44,7.5,7.7,7.4,7.2,7.0,0,0.01,0.0,98.0,100.0,95.15,0.0,60.0,60.0,60.0,1.1,1.4,2.7,1016,6422,,,0
3104,2021-10-08 09:00:00,7.94,8.21,7.73,8.0,8.4,7.8,6.9,6.5,29,0.06,0.04,93.62,95.52,89.4,0.0,30.0,60.0,60.0,1.4,1.8,3.3,6504,6508,,,0
3105,2021-10-08 10:00:00,8.66,9.06,8.31,8.9,9.4,8.5,6.5,6.3,95,0.14,0.12,86.69,88.65,83.85,0.0,0.0,60.0,60.0,1.8,2.2,5.0,6978,6702,,,0
3106,2021-10-08 11:00:00,10.0,11.04,9.23,10.9,12.1,9.6,6.3,5.6,238,0.26,0.2,78.2,82.37,71.45,0.0,0.0,60.0,60.0,1.7,2.2,5.0,10209,6776,,,0
3107,2021-10-08 12:00:00,10.75,11.13,10.44,12.8,13.8,12.1,6.2,5.8,299,0.33,0.28,74.03,77.37,71.72,0.0,0.0,60.0,60.0,2.4,3.3,5.7,9681,6761,,,0
3108,2021-10-08 13:00:00,11.47,11.78,11.07,14.9,15.7,13.9,6.0,5.3,381,0.4,0.38,69.54,71.17,66.73,0.0,0.0,60.0,35.0,2.8,3.3,5.8,10070,6764,,,0
3109,2021-10-08 14:00:00,11.66,11.97,11.42,14.9,15.4,14.1,6.5,5.7,311,0.39,0.34,71.23,75.15,67.76,0.0,0.0,60.0,0.0,2.5,3.2,9.3,9979,6756,,,0
3110,2021-10-08 15:00:00,11.87,12.13,11.61,14.5,15.1,14.2,6.8,6.1,309,0.39,0.36,71.37,73.42,67.32,0.0,0.0,60.0,0.0,2.6,3.4,7.3,9912,6759,,,0
3111,2021-10-08 16:00:00,12.18,12.72,11.94,13.3,14.4,12.8,6.2,5.9,189,0.45,0.43,67.3,68.69,66.02,0.0,0.0,60.0,0.0,2.9,3.6,9.8,9969,6761,,,0
3112,2021-10-08 17:00:00,12.91,13.2,12.29,14.9,15.7,13.5,6.4,6.3,352,0.51,0.46,65.23,67.6,63.62,0.0,0.0,60.0,0.0,2.4,3.1,6.4,10065,6759,,,0
3113,2021-10-08 18:00:00,12.75,12.92,12.56,12.9,13.7,12.2,6.6,6.4,90,0.48,0.47,66.61,68.12,64.86,0.0,0.0,60.0,0.0,1.7,2.4,4.9,6772,6713,,,0
3114,2021-10-08 19:00:00,12.35,12.6,12.23,11.5,12.0,11.2,6.6,6.5,8,0.44,0.43,68.47,69.27,67.27,0.0,0.0,60.0,0.0,1.6,2.1,3.9,0,6525,,,0
3115,2021-10-08 20:00:00,12.06,12.23,11.97,10.9,11.1,10.8,7.0,6.7,0,0.39,0.37,71.6,73.54,69.17,0.0,0.0,60.0,0.0,1.8,2.2,4.0,0,6514,,,0
3116,2021-10-08 21:00:00,11.88,11.94,11.81,10.7,10.8,10.6,7.6,7.5,0,0.33,0.33,75.53,76.22,74.81,0.0,0.0,60.0,0.0,1.2,1.5,3.1,0,6514,,,0
3117,2021-10-08 22:00:00,11.51,11.8,11.32,10.1,10.5,9.9,7.7,7.6,0,0.29,0.27,77.92,79.38,76.45,0.0,0.0,60.0,0.0,1.6,2.1,4.9,0,6499,,,0
3118,2021-10-08 23:00:00,11.21,11.33,11.13,9.8,9.9,9.7,7.7,7.7,0,0.26,0.26,79.7,80.3,78.88,0.0,0.0,60.0,0.0,2.2,2.6,4.8,0,6499,,,0
3119,2021-10-09 00:00:00,10.67,11.13,9.98,9.7,9.9,9.3,7.5,7.5,0,0.23,0.17,81.4,85.67,78.77,0.0,0.0,60.0,0.0,1.5,2.4,4.8,0,6496,,1.2,0
3120,2021-10-09 01:00:00,8.91,9.63,8.15,8.1,9.0,7.6,7.7,7.3,0,0.08,0.0,92.64,99.51,88.1,0.0,0.0,60.0,20.0,0.3,0.9,2.1,0,6494,,,0
3121,2021-10-09 02:00:00,7.94,8.88,6.8,7.3,7.8,6.7,7.4,6.7,0,0.02,0.0,97.03,100.0,91.6,0.0,0.0,60.0,60.0,0.3,1.0,2.2,0,6482,,,0
3122,2021-10-09 03:00:00,4.93,5.73,3.84,5.8,6.4,5.3,4.8,3.8,0,0.0,0.0,99.89,99.97,99.87,0.0,35.0,60.0,60.0,0.0,0.1,0.7,0,6479,,,0
3123,2021-10-09 04:00:00,3.5,3.92,3.05,4.9,5.2,4.8,3.4,3.0,0,0.0,0.0,99.85,99.87,99.85,0.0,60.0,60.0,60.0,0.0,0.1,0.8,0,6477,,,0
3124,2021-10-09 05:00:00,3.14,3.67,2.6,4.8,5.1,4.6,3.0,2.5,0,0.0,0.0,99.83,99.84,99.83,0.0,0.0,60.0,60.0,0.0,0.0,0.4,0,6462,,,0
3125,2021-10-09 06:00:00,4.84,5.57,3.81,6.3,6.9,5.5,4.7,3.7,0,0.0,0.0,99.82,99.83,99.82,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0,6454,,,0
3126,2021-10-09 07:00:00,5.88,6.22,5.54,7.1,7.4,7.0,5.8,5.5,0,0.0,0.0,99.82,99.82,99.82,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0,6434,,,0
3127,2021-10-09 08:00:00,6.18,6.25,6.11,7.4,7.6,7.3,6.1,6.0,0,0.0,0.0,99.82,99.82,99.82,0.0,60.0,60.0,60.0,0.0,0.2,0.7,661,6425,,,0
3128,2021-10-09 09:00:00,6.35,6.47,6.24,7.8,8.1,7.7,6.2,6.2,6,0.0,0.0,99.82,99.82,99.82,0.0,60.0,60.0,60.0,0.1,0.4,0.7,5013,6477,,,0
3129,2021-10-09 10:00:00,7.12,7.72,6.62,8.8,9.3,8.4,7.0,6.5,44,0.0,0.0,99.85,99.89,99.82,0.0,60.0,60.0,60.0,0.0,0.3,1.0,6758,6559,,,0
3130,2021-10-09 11:00:00,8.4,8.94,7.75,9.7,10.1,9.3,8.3,7.7,67,0.0,0.0,99.92,99.96,99.9,0.0,60.0,60.0,60.0,0.3,1.0,2.1,6858,6616,,,0
3131,2021-10-09 12:00:00,9.49,9.84,9.13,10.7,11.2,10.2,9.0,8.6,129,0.03,0.0,97.09,99.99,92.63,0.0,45.0,60.0,60.0,0.8,1.3,2.1,6911,6662,,,0
3132,2021-10-09 13:00:00,10.25,10.61,9.96,11.8,12.2,11.4,8.5,8.2,164,0.12,0.09,89.7,92.25,87.44,0.0,0.0,60.0,60.0,0.6,1.2,2.6,6969,6707,,,0
3133,2021-10-09 14:00:00,10.67,10.9,10.43,12.6,12.7,12.4,8.0,7.5,178,0.2,0.15,83.96,87.92,80.79,0.0,0.0,60.0,60.0,0.7,1.2,3.0,6959,6699,,,0
3134,2021-10-09 15:00:00,10.97,11.28,10.75,13.0,13.5,12.7,7.4,7.1,205,0.27,0.23,79.11,81.94,77.0,0.0,0.0,60.0,60.0,1.3,1.5,3.0,9332,6747,,,0
3135,2021-10-09 16:00:00,11.48,11.63,11.32,13.5,13.8,13.0,7.5,7.0,167,0.3,0.28,76.94,79.1,74.78,0.0,0.0,60.0,60.0,0.9,1.3,2.5,6978,6724,,,0
3136,2021-10-09 17:00:00,10.94,11.17,10.8,11.9,12.7,11.5,6.6,6.1,85,0.31,0.3,75.23,76.51,73.12,0.0,0.0,60.0,60.0,1.5,1.9,3.5,6949,6722,,,0
3137,2021-10-09 18:00:00,10.77,10.9,10.63,11.1,11.5,10.7,6.6,6.4,50,0.3,0.27,75.9,78.28,74.23,0.0,0.0,60.0,60.0,1.3,1.7,4.4,2540,6679,,,0
3138,2021-10-09 19:00:00,10.33,10.44,10.25,10.2,10.6,10.0,6.7,6.4,0,0.26,0.25,78.55,79.71,77.3,0.0,0.0,60.0,60.0,0.8,1.2,2.9,0,6525,,,0
3139,2021-10-09 20:00:00,10.11,10.27,9.96,9.8,10.0,9.8,6.5,6.2,0,0.25,0.22,78.82,81.68,76.61,0.0,0.0,60.0,60.0,0.5,1.0,2.6,0,6522,,,0
3140,2021-10-09 21:00:00,9.69,10.2,9.1,9.2,9.7,8.5,6.4,6.3,0,0.23,0.19,80.37,83.04,77.85,0.0,0.0,60.0,60.0,0.6,1.2,1.9,0,6499,,,0
3141,2021-10-09 22:00:00,7.16,8.8,5.16,7.2,8.2,6.2,6.0,5.1,0,0.07,0.0,92.9,99.99,83.74,0.0,0.0,60.0,60.0,0.1,0.7,1.8,0,6508,,,0
3142,2021-10-09 23:00:00,4.1,5.44,3.22,5.4,6.0,4.9,4.0,3.2,0,0.0,0.0,99.9,99.96,99.88,0.0,0.0,60.0,60.0,0.0,0.1,0.4,0,6505,,,0
3143,2021-10-10 00:00:00,3.31,3.8,2.6,4.5,4.7,4.3,3.2,2.5,0,0.0,0.0,99.86,99.87,99.86,0.0,60.0,60.0,60.0,0.0,0.2,1.2,0,6491,,0.7,0
3144,2021-10-10 01:00:00,1.81,2.83,1.16,3.8,4.2,3.6,1.7,1.1,0,0.0,0.0,99.86,99.86,99.86,0.0,10.0,60.0,60.0,0.0,0.0,0.0,0,6482,,,0
3145,2021-10-10 02:00:00,1.71,2.68,0.88,3.4,3.7,3.2,1.6,0.8,0,0.0,0.0,99.84,99.85,99.84,0.0,30.0,60.0,60.0,0.0,0.3,0.7,0,6477,,,0
3146,2021-10-10 03:00:00,1.53,2.23,0.81,3.6,3.8,3.3,1.4,0.7,0,0.0,0.0,99.83,99.84,99.82,0.0,45.0,60.0,60.0,0.0,0.1,0.6,0,6454,,,0
3147,2021-10-10 04:00:00,0.58,1.06,0.24,3.0,3.4,2.8,0.5,0.2,0,0.0,0.0,99.82,99.83,99.82,0.0,60.0,60.0,60.0,0.0,0.1,0.3,0,6442,,,0
3148,2021-10-10 05:00:00,0.11,0.42,-0.3,2.7,3.1,2.5,0.0,-0.3,0,0.0,0.0,99.82,99.83,99.82,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0,6422,,,0
3149,2021-10-10 06:00:00,1.95,2.23,1.41,3.9,4.3,3.4,1.8,1.3,0,0.0,0.0,99.82,99.82,99.82,0.0,60.0,60.0,60.0,0.0,0.2,0.7,0,6411,,,0
3150,2021-10-10 07:00:00,2.63,2.8,2.34,4.6,4.7,4.4,2.5,2.3,0,0.0,0.0,99.82,99.83,99.82,0.0,60.0,60.0,60.0,0.0,0.1,0.9,0,6420,,,0
3151,2021-10-10 08:00:00,2.45,2.66,2.24,4.6,4.7,4.5,2.3,2.2,0,0.0,0.0,99.83,99.83,99.83,0.0,60.0,60.0,60.0,0.0,0.3,0.9,1116,6411,,,0
3152,2021-10-10 09:00:00,2.72,3.12,2.41,5.1,5.8,4.7,2.6,2.3,20,0.0,0.0,99.83,99.83,99.83,0.0,60.0,60.0,60.0,0.0,0.4,0.9,6748,6536,,,0
3153,2021-10-10 10:00:00,3.58,3.92,3.17,6.6,7.2,6.0,3.5,3.1,81,0.0,0.0,99.83,99.83,99.83,0.0,60.0,60.0,60.0,0.0,0.2,0.9,7021,6741,,,0
3154,2021-10-10 11:00:00,5.0,5.86,4.11,8.6,9.6,7.4,4.9,4.0,201,0.0,0.0,99.83,99.83,99.83,0.0,60.0,60.0,60.0,0.1,0.4,1.0,10218,6764,,,0
3155,2021-10-10 12:00:00,7.42,8.34,6.27,12.4,14.3,10.8,7.3,6.2,354,0.0,0.0,99.84,99.9,99.83,0.0,25.0,60.0,60.0,0.4,0.7,1.4,9274,6756,,,0
3156,2021-10-10 13:00:00,9.29,10.48,8.21,13.0,16.4,11.4,6.7,6.1,380,0.17,0.04,84.58,96.14,76.84,0.0,0.0,60.0,60.0,0.5,0.9,2.2,10170,6753,,,0
3157,2021-10-10 14:00:00,10.53,11.38,9.8,16.7,19.2,14.7,6.5,5.9,370,0.29,0.22,76.92,81.99,72.22,0.0,0.0,60.0,60.0,0.8,1.3,2.6,9634,6784,,,0
3158,2021-10-10 15:00:00,11.83,12.17,11.21,21.8,23.0,18.2,6.3,5.7,628,0.42,0.35,69.23,73.18,66.27,0.0,0.0,60.0,0.0,1.0,1.7,4.1,10194,6759,,,0
3159,2021-10-10 16:00:00,12.67,12.94,12.27,21.9,22.9,20.0,6.3,5.8,485,0.49,0.44,65.65,68.95,63.77,0.0,0.0,60.0,0.0,1.2,1.5,2.8,10151,6753,,,0
3160,2021-10-10 17:00:00,12.96,13.24,12.75,17.4,19.2,15.5,7.1,6.4,384,0.47,0.41,67.78,72.27,65.65,0.0,0.0,60.0,0.0,1.1,1.5,3.5,10060,6759,,,0
3161,2021-10-10 18:00:00,12.33,12.63,11.92,13.5,14.7,12.2,5.2,4.6,211,0.53,0.49,62.14,65.21,58.87,0.0,0.0,60.0,0.0,1.3,1.8,3.5,8373,6730,,,0
3162,2021-10-10 19:00:00,10.69,11.55,9.21,10.1,11.7,8.6,3.2,2.1,11,0.5,0.4,60.04,65.37,55.66,0.0,0.0,60.0,0.0,0.7,1.5,2.8,0,6525,,,0
3163,2021-10-10 20:00:00,8.03,9.06,5.23,7.5,8.2,6.5,3.3,2.8,0,0.29,0.06,72.81,92.36,65.08,0.0,0.0,60.0,25.0,0.2,0.6,1.5,0,6519,,,0
3164,2021-10-10 21:00:00,4.17,5.25,3.3,5.5,6.1,5.0,4.1,3.2,0,0.0,0.0,99.95,100.0,99.88,0.0,40.0,60.0,60.0,0.0,0.3,0.7,0,6511,,,0
